origin,destination,hr,km
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Macenta,3.697222222,275.55
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Nzerekore,5.522222222,410.082
Africa:Guinea:Kankan:Kankan,Africa:Guinea:Nzerekore:Yamou,6.252222222,450.16
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kailahun,4.529722222,292.898
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kenema,6.246666667,409.575
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Eastern:Kono,7.1125,459.613
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Bombali,8.046666667,457.949
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Kambia,10.44472222,747.152
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Koinadugu,5.720833333,326.134
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Port Loko,9.752222222,693.402
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Northern:Tonkolili,8.951388889,608.685
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Bo,7.157222222,477.54
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Bonthe,8.991944444,588.616
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Moyamba,8.598611111,581.61
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Southern:Pujehun,7.728611111,519.745
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Western:Western Rural,9.738611111,682.692
Africa:Guinea:Kankan:Kankan,Africa:Sierra Leone:Western:Western Urban,10.19083333,711.166
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Bomi,8.449166667,584.655
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Bong,7.123333333,515.65
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Gbapolu,13.45888889,749.266
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandBassa,8.403611111,587.833
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Grand Cape Mount,9.278055556,593.106
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandGedeh,10.98888889,716.914
Africa:Guinea:Kankan:Kankan,Africa:Liberia:GrandKru,14.945,977.448
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Lofa,4.694444444,321.802
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Margibi,8.403333333,620.59
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Maryland,14.06138889,946.446
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Montserrado,8.181111111,613.807
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Nimba,7.596111111,529.838
Africa:Guinea:Kankan:Kankan,Africa:Liberia:River Cess,10.86694444,737.989
Africa:Guinea:Kankan:Kankan,Africa:Liberia:River Gee,11.87583333,801.93
Africa:Guinea:Kankan:Kankan,Africa:Liberia:Sinoe,11.85027778,792.091
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Kouroussa,3.209722222,234.787
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Mandiana,3.103055556,230.971
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kankan:Siguiri,3.763333333,277.713
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Coyah,9.448888889,699.96
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Dubreka,9.9,721.286
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Forecariah,9.855555556,710.788
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Kindia,8.3,617.499
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Kindia:Telimele,9.911944444,737.799
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Koubia,9.379444444,663.341
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Labe,9.7775,684.131
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Lelouma,9.606944444,657.018
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Mali,10.20333333,747.108
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Labe:Tougue,8.951111111,513.842
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Mamou:Mamou,6.847777778,503.266
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Mamou:Pita,7.956666667,589.829
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Beyla,1.454166667,107.077
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Gueckedou,2.904166667,214.523
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Lola,3.461666667,225.7
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Macenta,1.667222222,124.818
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Nzerekore,3.300555556,240.463
Africa:Guinea:Kankan:Kerouane,Africa:Guinea:Nzerekore:Yamou,4.030833333,280.54
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kailahun,4.426944444,281.069
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kenema,6.143888889,397.746
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Eastern:Kono,7.009722222,447.784
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Bombali,9.652222222,647.586
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Kambia,10.34194444,735.323
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Koinadugu,5.841944444,431.813
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Port Loko,9.649444444,681.573
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Northern:Tonkolili,8.848888889,596.856
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Bo,7.054722222,465.711
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Bonthe,8.889166667,576.787
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Moyamba,8.496111111,569.781
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Southern:Pujehun,7.625833333,507.915
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Western:Western Rural,9.635833333,670.863
Africa:Guinea:Kankan:Kerouane,Africa:Sierra Leone:Western:Western Urban,10.08833333,699.337
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Bomi,7.883888889,608.133
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Bong,5.205555556,388.851
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Gbapolu,12.79361111,776.609
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandBassa,6.485833333,461.035
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Grand Cape Mount,9.355277778,665.403
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandGedeh,8.767222222,547.294
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:GrandKru,12.72333333,807.828
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Lofa,2.776666667,195.003
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Margibi,6.485555556,493.791
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Maryland,11.84,776.826
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Montserrado,6.263333333,487.009
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Nimba,5.374444444,360.218
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:River Cess,8.949166667,611.191
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:River Gee,9.654444444,632.31
Africa:Guinea:Kankan:Kerouane,Africa:Liberia:Sinoe,9.628611111,622.472
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kankan:Mandiana,2.521944444,177.769
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kankan:Siguiri,2.155555556,157.758
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Coyah,7.212222222,528.022
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Dubreka,7.663333333,549.347
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Forecariah,7.618888889,538.849
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Kindia,6.063333333,445.56
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Kindia:Telimele,8.059166667,473.925
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Koubia,6.294722222,307.527
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Labe,6.417222222,305.012
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Lelouma,7.1575,437.234
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Mali,7.753888889,527.324
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Labe:Tougue,5.831666667,280.501
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Mamou:Mamou,3.728333333,269.925
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Mamou:Pita,5.507222222,370.045
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Beyla,4.601666667,339.864
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Gueckedou,4.693611111,352.626
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Lola,6.609166667,458.487
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Macenta,4.814722222,357.605
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Nzerekore,6.448055556,473.25
Africa:Guinea:Kankan:Kouroussa,Africa:Guinea:Nzerekore:Yamou,7.178333333,513.327
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kailahun,6.279444444,421.145
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kenema,7.996388889,537.822
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Eastern:Kono,8.862222222,587.86
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Bombali,7.103055556,420.377
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Kambia,8.040833333,552.965
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Koinadugu,4.776944444,288.561
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Port Loko,7.348333333,499.215
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Northern:Tonkolili,6.900555556,431.816
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Bo,8.907222222,605.786
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Bonthe,10.74166667,716.862
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Moyamba,8.382222222,524.961
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Southern:Pujehun,9.478333333,647.991
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Western:Western Rural,8.024444444,554.002
Africa:Guinea:Kankan:Kouroussa,Africa:Sierra Leone:Western:Western Urban,8.476944444,582.476
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Bomi,10.19916667,712.901
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Bong,8.353055556,621.638
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Gbapolu,15.20861111,877.513
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandBassa,9.633333333,693.822
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Grand Cape Mount,11.02777778,721.353
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandGedeh,11.91472222,780.081
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:GrandKru,15.87083333,1040.615
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Lofa,5.924166667,427.79
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Margibi,9.633055556,726.578
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Maryland,14.9875,1009.613
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Montserrado,9.410833333,719.796
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Nimba,8.521944444,593.005
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:River Cess,12.09666667,843.978
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:River Gee,12.80166667,865.097
Africa:Guinea:Kankan:Kouroussa,Africa:Liberia:Sinoe,12.77611111,855.259
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kankan:Siguiri,2.968333333,190.14
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Coyah,9.666944444,705.294
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Dubreka,10.11805556,726.62
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Forecariah,10.07361111,716.122
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Kindia,8.518055556,622.833
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Kindia:Telimele,10.51388889,651.198
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Koubia,8.749722222,484.799
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Labe,8.871944444,482.284
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Lelouma,9.612222222,614.506
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Mali,10.20888889,704.596
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Labe:Tougue,8.286666667,457.773
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Mamou:Mamou,6.183333333,447.197
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Mamou:Pita,7.962222222,547.317
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Beyla,4.526666667,336.997
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Gueckedou,4.837222222,357.517
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Lola,6.534444444,455.62
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Macenta,4.739722222,354.738
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Nzerekore,6.373055556,470.383
Africa:Guinea:Kankan:Mandiana,Africa:Guinea:Nzerekore:Yamou,7.103333333,510.46
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kailahun,6.423333333,426.036
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kenema,8.140277778,542.713
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Eastern:Kono,9.006111111,592.751
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Bombali,9.5275,560.091
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Kambia,10.46527778,692.679
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Koinadugu,7.201666667,428.276
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Port Loko,9.772777778,638.929
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Northern:Tonkolili,9.325277778,571.531
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Bo,9.050833333,610.677
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Bonthe,10.88555556,721.753
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Moyamba,10.49222222,714.747
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Southern:Pujehun,9.622222222,652.882
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Western:Western Rural,11.63222222,815.83
Africa:Guinea:Kankan:Mandiana,Africa:Sierra Leone:Western:Western Urban,12.08444444,844.304
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Bomi,10.34277778,717.792
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Bong,8.278055556,618.771
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Gbapolu,15.86611111,1006.529
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandBassa,9.558333333,690.955
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Grand Cape Mount,11.17138889,726.244
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandGedeh,11.83972222,777.214
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:GrandKru,15.79583333,1037.748
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Lofa,5.849166667,424.924
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Margibi,9.558055556,723.711
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Maryland,14.9125,1006.746
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Montserrado,9.335833333,716.929
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Nimba,8.446944444,590.138
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:River Cess,12.02166667,841.111
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:River Gee,12.72694444,862.23
Africa:Guinea:Kankan:Mandiana,Africa:Liberia:Sinoe,12.70111111,852.392
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Coyah,9.274166667,684.29
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Dubreka,9.725277778,705.616
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Forecariah,9.680833333,695.118
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Kindia,8.125277778,601.829
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Kindia:Telimele,10.12111111,630.194
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Koubia,8.356944444,463.795
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Labe,8.479166667,461.28
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Lelouma,9.219444444,593.502
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Mali,9.816111111,683.592
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Labe:Tougue,7.893888889,436.769
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Mamou:Mamou,5.790555556,426.193
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Mamou:Pita,7.569444444,526.313
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Beyla,5.205555556,385.391
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Gueckedou,5.311944444,399.763
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Lola,7.213055556,504.014
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Macenta,5.418611111,403.132
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Nzerekore,7.051944444,518.777
Africa:Guinea:Kankan:Siguiri,Africa:Guinea:Nzerekore:Yamou,7.782222222,558.854
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kailahun,6.897777778,468.282
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kenema,8.614722222,584.958
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Eastern:Kono,9.480555556,634.996
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Bombali,9.23,577.871
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Kambia,10.16777778,710.459
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Koinadugu,6.904166667,446.056
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Port Loko,9.475277778,656.709
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Northern:Tonkolili,9.027777778,589.311
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Bo,9.525277778,652.923
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Bonthe,11.36,763.999
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Moyamba,10.96666667,756.993
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Southern:Pujehun,10.09666667,695.128
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Western:Western Rural,10.15166667,711.496
Africa:Guinea:Kankan:Siguiri,Africa:Sierra Leone:Western:Western Urban,10.60388889,739.97
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Bomi,10.8175,760.038
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Bong,8.956944444,667.165
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Gbapolu,15.82694444,924.649
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandBassa,10.23722222,739.349
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Grand Cape Mount,11.64611111,768.489
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandGedeh,12.51861111,825.608
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:GrandKru,16.47472222,1086.142
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Lofa,6.528055556,473.317
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Margibi,10.23694444,772.105
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Maryland,15.59138889,1055.14
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Montserrado,10.01472222,765.323
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Nimba,9.125833333,638.532
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:River Cess,12.70055556,889.505
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:River Gee,13.40583333,910.624
Africa:Guinea:Kankan:Siguiri,Africa:Liberia:Sinoe,13.38,900.786
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Dubreka,0.508611111,24.226
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Forecariah,0.670555556,48.907
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Kindia,1.197777778,89.111
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Kindia:Telimele,2.809722222,209.411
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Koubia,5.660833333,363.07
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Labe,6.059166667,383.859
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Lelouma,4.571111111,311.647
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Mali,6.485,446.836
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Labe:Tougue,5.796111111,373.66
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Mamou:Mamou,3.641944444,262.087
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Mamou:Pita,4.238333333,289.558
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Beyla,10.8325,807.085
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Gueckedou,8.446666667,624.917
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Lola,11.52611111,848.498
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Macenta,9.2,676.087
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Nzerekore,11.025,810.62
Africa:Guinea:Kindia:Coyah,Africa:Guinea:Nzerekore:Yamou,11.75527778,850.697
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kailahun,7.151944444,543.227
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kenema,5.599722222,419.174
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Eastern:Kono,5.585277778,415.96
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Bombali,3.66,241.527
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Kambia,1.371666667,94.553
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Koinadugu,4.580833333,354.834
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Port Loko,2.02,138.989
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Northern:Tonkolili,4.094444444,299.682
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Bo,4.703611111,352.41
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Bonthe,5.388611111,392.348
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Moyamba,3.634444444,269.969
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Southern:Pujehun,5.699722222,426.268
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Western:Western Rural,3.091111111,229.93
Africa:Guinea:Kindia:Coyah,Africa:Sierra Leone:Western:Western Urban,3.543333333,258.404
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Bomi,7.836388889,591.368
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Bong,12.62611111,916.187
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Gbapolu,12.84583333,755.979
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandBassa,13.90638889,988.371
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Grand Cape Mount,8.665,599.819
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandGedeh,16.49166667,1117.451
Africa:Guinea:Kindia:Coyah,Africa:Liberia:GrandKru,20.44777778,1377.985
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Lofa,10.19722222,722.339
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Margibi,9.439722222,703.286
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Maryland,19.56444444,1346.983
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Montserrado,9.214166667,696.379
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Nimba,13.09888889,930.375
Africa:Guinea:Kindia:Coyah,Africa:Liberia:River Cess,12.06944444,858.204
Africa:Guinea:Kindia:Coyah,Africa:Liberia:River Gee,17.37888889,1202.467
Africa:Guinea:Kindia:Coyah,Africa:Liberia:Sinoe,14.97361111,1003.361
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Forecariah,1.158055556,80.327
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Kindia,1.640277778,117.631
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Kindia:Telimele,3.065,220.19
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Koubia,6.103333333,391.589
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Labe,6.501666667,412.379
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Lelouma,4.826111111,322.426
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Mali,6.9275,475.356
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Labe:Tougue,6.238611111,402.179
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Mamou:Mamou,4.084444444,290.607
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Mamou:Pita,4.680833333,318.077
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Beyla,11.275,835.605
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Gueckedou,8.889166667,653.437
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Lola,11.96833333,877.018
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Macenta,9.6425,704.607
Africa:Guinea:Kindia:Dubreka,Africa:Guinea:Nzerekore:Nzerekore,11.4675,839.139
